date,AK_Fairbanks_11_NE,AK_Sitka_1_NE,AK_St._Paul_4_NE,AK_Utqia?vik_formerly_Barrow_4_ENE,AL_Gadsden_19_N,AL_Selma_13_WNW,AZ_Elgin_5_S,AZ_Tucson_11_W,CA_Merced_23_WSW,CA_Redding_12_WNW,CA_Stovepipe_Wells_1_SW,CO_Boulder_14_W,CO_Cortez_8_SE,CO_Dinosaur_2_E,CO_La_Junta_17_WSW,CO_Montrose_11_ENE,CO_Nunn_7_NNE,FL_Titusville_7_E,GA_Brunswick_23_S,GA_Newton_11_SW,GA_Newton_8_W,GA_Watkinsville_5_SSE,HI_Hilo_5_S,HI_Mauna_Loa_5_NNE,IA_Des_Moines_17_E,ID_Arco_17_SW,ID_Murphy_10_W,IL_Champaign_9_SW,IL_Shabbona_5_NNE,KS_Manhattan_6_SSW,KS_Oakley_19_SSW,KY_Bowling_Green_21_NNE,KY_Versailles_3_NNW,LA_Lafayette_13_SE,LA_Monroe_26_N,ME_Limestone_4_NNW,ME_Old_Town_2_W,MI_Chatham_1_SE,MN_Goodridge_12_NNW,MO_Chillicothe_22_ENE,MS_Newton_5_ENE,MT_St._Mary_1_SSW,MT_Wolf_Point_29_ENE,MT_Wolf_Point_34_NE,NC_Asheville_13_S,NC_Asheville_8_SSW,ND_Medora_7_E,NE_Harrison_20_SSE,NE_Lincoln_11_SW,NE_Lincoln_8_ENE,NE_Whitman_5_ENE,NH_Durham_2_N,NH_Durham_2_SSW,NM_Los_Alamos_13_W,NM_Socorro_20_N,NV_Baker_5_W,NV_Mercury_3_SSW,NY_Ithaca_13_E,NY_Millbrook_3_W,OK_Goodwell_2_E,OK_Stillwater_2_W,OK_Stillwater_5_WNW,ON_Egbert_1_W,OR_John_Day_35_WNW,OR_Riley_10_WSW,RI_Kingston_1_NW,RI_Kingston_1_W,SC_Blackville_3_W,SC_McClellanville_7_NE,SD_Buffalo_13_ESE,SD_Sioux_Falls_14_NNE,TN_Crossville_7_NW,TX_Edinburg_17_NNE,TX_Monahans_6_ENE,TX_Muleshoe_19_S,TX_Palestine_6_WNW,VA_Cape_Charles_5_ENE,WA_Darrington_21_NNE,WI_Necedah_5_WNW,WV_Elkins_21_ENE,WY_Lander_11_SSE,WY_Moose_1_NNE,AL_Courtland_2_WSW,AL_Cullman_3_ENE,AL_Guntersville_2_SW,AL_Valley_Head_1_SSW,PA_Avondale_2_N,AL_Fairhope_3_NE,AL_Russellville_4_SSE,AL_Scottsboro_2_NE,OR_Corvallis_10_SSW,WA_Quinault_4_NE,ND_Northgate_5_ESE,SD_Pierre_24_S,OH_Coshocton_8_NNE,AR_Batesville_8_WNW,TX_Bronte_11_NNE,FL_Everglades_City_5_NE,NM_Las_Cruces_20_N,TX_Panther_Junction_2_N,AL_Clanton_2_NE,AL_Gainesville_2_NE,AL_Greensboro_2_WNW,AL_Selma_6_SSE,NC_Durham_11_W,VA_Charlottesville_2_SSE,AL_Muscle_Shoals_2_N,MO_Joplin_24_N,MO_Salem_10_W,MN_Sandstone_6_W,SD_Aberdeen_35_WNW,MT_Dillon_18_WSW,WA_Spokane_17_SSW,UT_Brigham_City_28_WNW,WY_Sundance_8_NNW,CA_Yosemite_Village_12_W,MI_Gaylord_9_SSW,IN_Bedford_5_WNW,UT_Torrey_7_E,TX_Port_Aransas_32_NNE,FL_Sebring_23_SSE,AL_Brewton_3_NNE,AL_Thomasville_2_S,AL_Troy_2_W,MS_Holly_Springs_4_N,TX_Austin_33_NW,AZ_Yuma_27_ENE,CA_Fallbrook_5_NE,AZ_Williams_35_NNW,CA_Bodega_6_WSW,NV_Denio_52_WSW,MT_Lewistown_42_WSW,ND_Jamestown_38_WSW,CA_Santa_Barbara_11_W,OR_Coos_Bay_8_SW,AL_Highland_Home_2_S,AL_Talladega_10_NNE,AL_Northport_2_S,CO_Akron_A_4_E,CO_Eads_16_ENE,CO_Grand_Junction_9_W,CO_Saguache_2_WNW,CO_Stratton_24_N,AZ_Holbrook_17_ESE,NM_Carrizozo_1_W,NM_Reserve_1_W,UT_Tropic_9_SE,AK_Sand_Point_1_ENE,AK_Port_Alsworth_1_SW,CO_Rocky_Ford_1_ESE,CO_Center_A_4_SSW,NM_Taos_27_NW,AZ_Cameron_25_SSE,AZ_Heber_3_SE,NM_Clovis_7_N,AZ_Bowie_23_SSE,AZ_Coolidge_5_W,AZ_Camp_Verde_3_N,AZ_Phoenix_7_S,CO_Kim_9_WSW,CO_Springfield_6_WSW,NM_Clayton_3_ENE,NM_Mills_6_WSW,NM_Raton_26_ESE,NM_Santa_Fe_20_WNW,CO_Colorado_Springs_23_NW,CO_Genoa_35_N,CO_Woodland_Park_14_WSW,NM_Artesia_2_WNW,NM_Mountainair_2_WSW,NM_Socorro_17_WSW,CO_Buena_Vista_2_SSE,CO_Craig_30_N,CO_Eagle_13_SSE,CO_Meeker_15_W,CO_Rifle_23_NW,UT_Midway_3_NE,UT_Provo_22_E,AK_Kenai_29_ENE,AK_Red_Dog_Mine_3_SSW,AZ_Kayenta_16_WSW,AZ_Page_9_WSW,AZ_Tsaile_1_SSW,NM_Aztec_43_E,NM_Grants_2_S,NM_Vaughn_36_SSE,UT_Blanding_26_SSW,UT_Bluff_32_NW,UT_Cedar_City_18_SSE,UT_Delta_4_NE,UT_Mexican_Hat_10_NW,UT_Milford_42_WNW,UT_Monticello_24_NW,UT_St._George_15_NE,AZ_Ajo_29_S,AZ_Amado_23_W,AZ_Gila_Bend_3_ENE,AZ_Lake_Havasu_City_19_SE,NM_Hagerman_10_ESE,NM_Nageezi_18_SSW,NM_Ramah_9_SE,SA_Tiksi_4_SSE,AZ_Safford_5_NNE,AZ_Whiteriver_A_1_SW,NM_Elida_14_SW,NM_Las_Vegas_6_NE,OK_Goodwell_2_SE,AK_Tok_70_SE,AZ_Fredonia_7_SSE,AZ_Kingman_8_NE,AZ_Meadview_7_N,NM_Hachita_7_ESE,UT_Beaver_15_E,UT_Grantsville_12_WNW,UT_Manila_18_ESE,UT_Price_3_E,UT_Spanish_Valley_25_SW,UT_Vernal_23_SSE,NM_Pinon_8_SSE,AK_Gustavus_2_NE,AK_Metlakatla_6_S,AK_King_Salmon_42_SE,AK_Glennallen_64_N,AK_Ivotuk_1_NNE,AK_Deadhorse_3_S,AK_Ruby_44_ESE,AK_Denali_27_N,AK_Selawik_28_E,AK_Yakutat_3_SSE,OH_Wooster_3_SSE,AK_Cordova_14_ESE,AK_Toolik_Lake_5_ENE,AK_Bethel_87_WNW,AK_Aleknagik_1_NNE
16-05-2008 00:00,281.05,281.25,274.35,269.85,286.55,288.25,288.45,297.05,299.95,300.05,308.45,275.55,282.35,287.15,283.65,280.15,288.05,299.15,296.65,295.95,295.05,292.35,294.55,281.45,289.15,289.45,290.35,285.85,285.55,289.65,287.05,286.75,,292.55,288.65,284.85,285.75,285.05,287.05,287.05,288.45,284.75,289.25,290.65,289.45,289.15,289.75,288.45,289.35,289.15,289.25,285.85,285.25,276.95,288.35,287.35,297.15,279.85,282.75,287.75,289.35,288.65,283.65,295.75,289.85,285.25,284.95,296.15,297.25,289.55,289.85,283.25,297.15,290.55,288.05,291.65,292.55,292.45,289.35,281.45,286.75,282.75,286.75,286.45,288.45,286.25,286.35,293.05,285.75,286.85,294.95,294.45,289.95,290.55,285.65,287.15,290.55,297.05,287.15,288.15,289.75,288.75,288.75,289.65,292.85,289.85,286.75,288.05,285.15,289.05,290.05,285.65,289.75,288.85,286.35,293.35,284.45,286.95,287.05,295.25,297.05,291.95,289.15,291.65,287.35,293.45,302.35,299.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-05-2008 00:00,280.75,278.05,274.75,271.15,286.55,288.75,289.75,298.65,300.05,302.85,307.85,277.75,287.95,289.95,289.35,284.15,288.85,298.95,294.55,292.85,291.65,288.85,294.55,282.35,292.85,291.75,293.35,291.15,289.05,293.75,292.05,289.75,,291.75,289.15,284.35,282.65,283.75,284.05,292.25,289.05,286.55,288.85,289.45,287.65,287.25,290.85,287.25,293.55,292.35,290.55,287.65,287.65,280.95,290.95,291.55,298.35,282.45,286.75,292.45,292.15,291.65,283.85,298.75,293.05,288.25,288.25,290.95,290.65,288.45,289.25,283.35,297.45,291.55,287.25,292.05,290.45,294.15,286.25,283.35,289.65,283.85,288.65,287.15,289.05,287.75,287.25,291.95,287.45,288.25,295.65,292.15,285.95,290.05,287.15,289.75,291.05,297.95,288.95,289.85,288.85,289.25,289.05,289.55,288.15,288.55,288.45,291.55,293.05,286.15,287.55,286.55,291.85,290.95,287.05,293.65,282.45,290.05,290.95,292.25,299.25,291.15,289.55,290.25,288.85,294.05,302.35,301.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-05-2008 00:00,281.25,279.45,274.35,270.95,291.05,293.15,292.55,301.25,300.55,300.75,309.75,280.55,289.05,292.65,289.85,285.85,290.55,300.55,296.25,295.35,294.25,292.15,294.25,284.15,286.85,294.65,294.95,285.75,283.65,291.45,292.75,290.25,,293.25,295.35,285.75,285.55,277.85,280.05,288.55,293.35,291.35,289.65,293.15,286.95,286.45,291.65,289.05,289.35,289.05,293.75,286.25,286.55,282.25,292.45,294.75,299.95,280.25,283.95,293.85,293.25,292.55,279.45,297.25,293.15,288.25,288.15,292.15,294.45,289.15,285.85,285.75,298.95,293.75,293.25,295.75,293.05,289.95,281.45,282.35,292.45,285.65,292.35,290.95,292.35,289.55,286.45,295.55,292.15,290.85,291.85,289.15,285.45,288.85,284.35,291.95,295.25,298.05,290.75,293.25,293.05,294.25,293.85,293.65,290.25,287.85,292.05,292.55,288.95,282.15,284.35,288.65,294.75,292.75,290.25,293.75,276.65,286.95,294.45,295.75,300.55,293.35,293.75,292.25,291.95,295.65,304.45,301.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-05-2008 00:00,280.95,281.95,274.45,268.25,290.85,295.25,295.75,301.95,296.55,299.15,311.75,283.45,292.05,293.25,294.95,288.75,290.65,299.75,298.35,297.25,296.65,293.75,295.15,283.85,288.35,292.35,294.15,282.85,283.15,296.15,295.45,288.95,,297.25,294.55,281.35,284.45,280.35,281.95,289.65,294.95,286.95,288.55,287.65,287.25,286.55,288.05,290.55,292.85,294.45,292.55,283.35,283.65,285.55,296.05,294.05,302.15,278.85,281.95,298.15,299.25,298.65,278.95,295.35,291.15,283.65,283.55,295.55,296.65,287.05,290.45,286.35,300.45,297.85,297.05,295.65,289.85,289.05,280.65,279.25,291.55,285.65,293.15,292.45,293.65,292.05,282.15,295.95,292.05,292.85,291.75,288.35,285.55,289.65,282.95,292.25,296.55,299.65,296.25,295.85,294.75,295.85,295.95,296.95,288.75,288.15,292.55,294.75,291.75,279.15,286.95,287.55,291.85,293.65,285.05,294.45,279.55,284.25,296.55,299.45,299.75,295.45,295.65,295.65,292.85,300.05,305.65,298.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-05-2008 00:00,283.75,283.45,274.55,268.35,294.05,297.95,297.45,303.65,295.05,291.55,311.85,282.05,293.15,293.95,292.95,288.95,289.05,300.65,298.65,299.05,299.05,296.55,295.15,283.35,286.35,289.95,291.05,284.85,285.45,289.25,292.75,288.95,,298.55,297.35,282.05,284.85,278.25,280.55,287.55,297.55,286.65,285.15,286.15,292.05,291.15,287.35,288.75,288.05,288.15,289.75,284.05,284.85,287.25,297.35,294.75,303.15,279.65,280.75,294.45,292.35,291.55,281.45,287.35,282.55,282.95,282.25,298.05,297.35,286.55,285.15,289.25,301.95,300.65,294.85,298.95,290.25,283.55,284.25,279.75,290.05,285.85,297.05,294.95,296.85,293.65,280.05,298.25,294.75,294.95,285.35,283.15,285.85,286.15,285.05,292.85,298.25,299.65,296.15,299.35,298.05,297.95,297.95,298.55,292.75,286.75,296.95,290.55,288.55,283.25,282.75,287.55,283.75,291.15,286.75,286.15,280.05,286.55,295.65,299.75,299.95,298.85,298.35,298.45,295.05,300.85,304.55,291.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-05-2008 00:00,284.35,281.75,273.95,269.05,289.05,295.35,294.35,299.55,289.15,289.75,301.75,282.75,283.45,287.55,298.05,283.45,293.45,301.05,299.65,300.95,299.75,292.65,294.95,279.85,285.75,280.55,281.75,285.65,283.05,289.05,292.85,288.55,,299.05,295.25,282.25,284.95,278.25,281.35,286.25,295.25,279.45,287.45,285.95,286.95,286.85,285.75,289.65,287.15,286.65,289.55,286.55,287.05,285.65,298.45,281.05,291.65,279.55,283.05,295.85,292.15,291.35,278.55,284.55,279.05,285.25,285.15,294.25,295.85,286.35,284.75,285.55,302.65,302.55,297.65,299.25,287.75,283.65,284.55,280.45,284.85,277.65,291.15,290.95,291.85,289.15,285.85,298.45,290.05,290.05,282.75,280.95,283.85,285.85,282.95,289.55,301.15,299.75,296.05,301.85,294.55,295.45,295.35,296.15,289.05,287.45,290.35,289.95,287.15,282.75,283.65,277.25,282.95,281.75,285.25,280.85,275.45,286.75,286.75,300.35,300.15,299.55,297.05,297.45,290.85,299.55,300.55,289.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-05-2008 00:00,283.95,279.95,275.15,269.65,289.85,295.75,287.65,291.15,291.05,287.65,297.95,275.25,277.65,282.95,289.05,277.25,284.65,297.95,296.45,299.45,298.05,292.45,295.05,281.85,286.25,277.05,281.45,286.15,285.15,292.25,294.15,288.75,287.65,298.05,296.85,282.95,283.25,279.95,282.25,287.45,296.95,276.35,287.95,286.15,287.35,286.95,286.95,283.65,286.65,287.45,282.65,284.55,284.55,275.85,286.85,277.05,287.65,280.45,282.95,296.85,297.85,297.85,282.35,284.65,279.15,282.85,282.65,292.25,293.95,283.15,286.05,287.35,303.95,302.55,294.15,300.05,288.75,283.35,284.35,281.65,275.15,276.55,292.15,290.65,292.45,290.15,285.15,295.85,291.05,290.85,283.15,282.25,284.85,284.75,284.45,293.55,300.85,299.75,293.85,304.35,294.35,296.55,296.65,296.25,288.95,289.45,291.65,295.35,290.15,284.35,286.25,275.25,281.15,279.35,277.35,279.85,280.55,287.05,279.05,300.65,299.95,298.25,297.05,295.95,292.75,300.15,295.05,286.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-05-2008 00:00,285.15,282.45,274.55,270.45,295.25,296.75,283.05,288.25,291.15,288.55,296.95,274.85,275.25,281.15,287.95,276.25,284.85,300.35,295.65,298.55,297.55,296.15,294.55,282.45,285.65,281.15,283.05,284.75,283.95,294.55,295.05,294.15,290.05,298.65,297.85,281.15,283.95,281.75,286.95,288.85,294.55,277.55,288.45,286.55,291.25,290.55,286.05,286.15,286.85,286.75,285.15,287.15,286.65,274.75,285.55,277.15,287.35,284.05,286.25,296.65,298.25,298.15,283.15,284.35,278.95,286.25,285.75,295.15,296.25,282.65,285.55,291.35,305.05,301.45,292.95,300.95,287.55,284.65,284.95,281.85,278.95,279.25,296.25,295.15,297.15,294.95,286.35,296.65,294.95,295.45,282.75,282.25,287.05,283.25,283.95,294.15,304.05,300.55,287.25,302.05,296.35,294.85,295.85,296.85,289.95,288.65,295.45,297.65,294.15,284.45,288.45,279.95,283.55,280.75,279.45,277.15,283.25,287.45,279.85,301.85,300.35,296.75,296.65,297.85,295.85,301.95,290.75,283.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-05-2008 00:00,283.75,284.85,274.95,274.05,295.05,297.85,288.35,293.05,286.55,283.05,294.85,276.15,277.05,282.15,289.25,276.95,284.65,,298.95,299.45,299.15,295.95,294.85,282.75,286.45,281.35,284.85,287.65,286.75,293.45,292.15,291.75,289.45,300.95,297.95,283.85,282.75,282.05,287.75,288.35,298.85,279.65,286.35,284.55,290.75,290.15,283.85,285.75,291.95,291.95,288.45,287.05,286.55,277.75,288.55,279.55,284.95,283.15,285.75,292.65,296.85,296.95,282.65,287.45,281.15,286.55,286.05,294.25,293.55,287.15,286.55,290.95,303.85,300.15,291.35,300.95,289.65,290.25,287.05,281.85,281.95,278.35,296.85,296.05,297.45,294.85,286.95,296.75,295.75,296.35,287.75,290.05,284.65,289.65,286.15,294.35,301.15,300.25,288.65,300.45,297.95,297.85,297.65,299.45,289.55,289.75,296.15,294.75,291.75,285.45,287.25,280.85,283.65,282.45,280.95,274.35,285.15,289.25,280.95,301.75,300.25,297.75,296.45,298.55,297.05,301.65,290.55,285.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-05-2008 00:00,281.65,283.45,276.35,272.45,294.05,298.45,290.95,292.85,289.15,286.35,295.85,279.05,283.65,285.25,290.75,281.45,286.25,,296.55,298.85,298.55,294.35,293.85,283.35,294.95,283.15,285.85,289.75,289.35,297.55,290.45,292.85,289.55,299.95,298.75,285.75,285.75,285.55,291.95,295.95,298.45,280.95,281.35,279.75,289.55,289.35,281.05,286.15,295.95,297.05,290.15,288.15,287.25,281.15,292.45,279.65,286.95,284.55,285.95,297.05,299.55,299.55,285.95,287.55,284.05,286.35,286.05,292.35,292.25,284.85,294.25,289.25,303.75,301.35,295.15,300.45,289.05,289.85,291.15,284.55,283.75,280.95,296.95,296.45,297.75,293.95,287.25,299.65,295.95,294.95,286.95,287.65,281.15,288.55,287.45,297.45,301.35,299.85,292.95,302.95,297.15,299.15,298.45,298.65,289.85,290.75,296.75,299.15,296.65,289.95,287.95,280.35,286.25,283.95,280.35,274.65,288.55,289.55,284.15,301.05,298.45,300.15,299.05,298.45,296.95,301.85,291.25,286.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-05-2008 00:00,280.05,283.05,276.65,271.05,293.75,297.85,290.45,293.05,289.55,288.05,297.35,274.95,283.75,286.25,288.65,283.65,281.65,296.35,297.05,296.15,295.55,293.45,294.45,283.65,293.75,282.95,285.85,294.65,292.05,294.65,290.45,295.25,294.75,299.65,299.65,287.15,287.55,284.05,279.65,294.15,298.75,278.75,282.05,280.45,292.25,291.25,279.65,279.95,291.35,292.15,281.75,289.75,289.85,282.25,295.45,281.55,288.55,289.45,290.65,297.65,298.45,298.15,292.45,288.55,285.15,286.75,286.25,293.25,293.05,279.65,286.45,293.25,304.05,301.35,296.35,300.35,293.75,287.05,289.75,290.85,,279.85,297.55,295.85,297.05,294.85,290.15,297.05,297.05,295.85,286.45,285.15,280.25,281.75,291.05,297.05,301.45,297.25,294.75,302.45,296.75,298.65,298.85,298.25,293.15,293.35,297.85,292.75,293.95,283.35,278.25,279.95,287.25,283.05,274.65,275.25,287.85,293.35,284.55,301.65,295.75,297.85,299.35,296.95,298.85,301.05,292.95,286.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-05-2008 00:00,279.15,281.85,275.65,271.75,295.15,297.65,290.25,295.55,288.25,289.55,299.45,274.25,284.85,285.65,287.55,282.25,280.85,,297.05,297.55,296.55,296.05,294.85,282.95,286.25,282.65,287.25,286.35,281.65,292.95,283.95,295.55,293.35,,298.75,284.85,289.85,276.75,280.35,289.45,298.15,278.95,281.45,281.05,292.85,292.95,279.75,278.55,286.45,286.95,279.05,293.35,293.55,282.05,292.65,283.75,289.45,285.45,293.05,289.15,296.35,296.25,280.35,289.65,283.65,291.05,291.05,295.15,294.55,280.85,281.55,293.05,303.05,300.75,296.15,298.15,296.65,288.95,282.65,287.65,,280.45,293.45,295.25,296.65,295.35,293.35,296.15,295.05,294.95,288.25,285.45,279.15,279.45,287.25,294.95,297.05,297.15,292.05,301.25,297.25,298.35,298.35,297.95,295.75,294.95,293.85,,292.05,281.25,279.55,281.05,286.75,286.15,273.65,277.25,278.95,293.05,285.05,301.45,296.55,296.85,297.85,296.35,297.35,300.15,294.15,288.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-05-2008 00:00,278.35,280.45,276.35,270.55,292.85,296.45,291.45,296.05,288.35,287.95,299.15,279.95,288.65,291.15,293.25,286.95,287.85,295.55,295.55,298.35,297.65,296.05,295.25,281.55,286.15,282.75,284.95,287.25,284.15,289.85,285.15,289.75,288.55,,298.45,281.25,282.05,281.55,284.75,287.65,295.35,283.05,285.05,285.25,289.45,289.45,284.05,283.15,286.15,285.45,281.55,284.65,284.15,286.15,297.05,284.25,290.95,280.15,283.85,291.25,296.65,296.85,280.15,288.95,283.45,284.75,284.35,296.35,,282.25,286.55,290.85,301.55,299.15,292.95,297.65,288.05,288.75,283.45,283.45,283.85,280.75,294.95,294.55,295.05,293.45,286.05,297.15,295.35,294.65,286.25,284.05,283.45,281.75,284.65,293.05,297.15,298.65,294.75,301.25,296.55,295.75,296.75,297.65,290.25,289.05,294.85,,289.95,284.15,285.05,282.15,290.65,288.85,280.85,277.45,280.65,287.85,288.75,300.95,297.25,298.45,297.35,298.55,293.15,298.55,297.45,289.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-05-2008 00:00,278.35,278.85,277.35,272.25,292.65,297.45,291.35,296.95,289.45,290.05,300.45,279.75,285.05,288.45,295.45,284.55,290.75,,296.15,299.75,299.55,291.65,294.65,282.35,290.45,283.35,286.25,289.15,285.25,295.95,298.05,292.05,289.65,298.55,296.25,283.35,286.05,286.45,288.35,292.35,297.25,284.35,286.45,285.85,291.45,291.75,289.85,287.55,294.85,294.95,290.95,287.25,286.85,287.35,299.05,284.15,291.25,283.05,285.25,299.25,298.25,297.95,286.25,286.65,281.55,285.55,284.95,290.95,291.25,289.55,287.95,292.35,300.15,301.05,297.25,299.15,286.15,284.65,282.75,284.65,285.85,279.25,294.55,295.15,295.15,293.25,286.75,297.95,294.05,294.35,284.85,282.35,284.65,289.25,287.15,293.75,298.35,300.75,296.55,301.15,297.25,297.25,297.15,298.45,291.15,290.45,294.45,294.55,291.65,283.15,286.95,280.55,287.55,285.45,284.85,279.55,287.55,289.85,287.85,298.45,298.75,299.75,298.25,298.95,294.25,299.65,298.75,289.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-05-2008 00:00,280.15,281.65,276.45,,296.15,299.45,292.55,297.25,289.55,291.45,301.45,279.15,286.35,287.55,291.95,283.85,287.85,,297.05,299.35,298.35,295.05,294.05,284.05,294.45,283.75,286.25,294.65,292.15,296.75,294.55,296.35,293.05,297.65,297.75,282.75,282.75,284.05,285.65,296.05,298.35,285.95,288.25,289.55,293.95,293.45,290.75,286.35,294.75,294.95,290.35,286.75,286.15,284.25,295.35,285.55,292.45,285.25,287.85,297.65,300.55,300.15,286.35,290.05,284.05,288.65,288.55,296.05,294.45,289.55,292.65,293.65,300.95,303.25,297.35,298.25,290.35,285.85,290.35,287.55,284.15,281.15,297.85,297.35,297.95,296.15,290.35,296.95,297.65,296.85,287.85,283.35,288.75,289.45,291.05,296.35,299.85,299.85,293.65,300.55,298.45,298.75,299.95,300.15,292.45,294.75,297.25,298.35,296.65,287.85,289.25,282.05,286.85,284.25,284.35,282.65,287.55,293.35,287.35,297.35,299.45,299.25,298.95,299.05,296.95,299.45,297.85,290.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-05-2008 00:00,283.55,281.15,277.15,271.25,297.65,297.65,293.75,298.05,289.75,291.05,303.55,280.85,289.75,289.45,293.85,284.45,288.45,,297.65,300.85,300.25,299.85,294.65,283.95,293.55,285.05,286.55,295.25,293.35,295.45,294.15,296.95,298.25,298.95,298.35,280.75,283.05,283.95,285.35,293.25,297.55,284.75,288.95,288.95,296.75,296.25,291.35,286.55,293.25,293.75,290.75,289.05,289.55,283.85,297.05,289.15,294.15,292.35,293.25,294.95,300.25,299.35,289.25,289.45,283.85,288.85,288.75,299.15,297.55,288.45,291.55,295.25,301.95,304.65,297.75,299.15,297.95,285.85,291.65,290.75,286.05,281.65,298.65,296.65,298.75,296.65,292.75,296.55,297.85,297.45,284.15,284.35,288.75,290.65,294.75,297.55,299.85,301.65,294.55,302.45,298.05,298.65,297.75,298.55,297.95,296.85,297.35,295.15,296.05,289.55,290.25,282.75,287.75,288.85,285.15,283.25,285.55,297.45,290.95,300.45,300.95,297.95,297.85,299.35,298.15,300.45,299.25,291.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2008 00:00,285.95,281.45,278.35,270.95,295.15,298.75,294.85,299.75,290.35,292.65,304.35,280.65,291.15,292.85,296.85,288.55,290.75,299.05,301.05,301.25,300.55,297.85,294.45,283.15,294.25,285.95,286.25,294.15,292.25,295.55,294.45,295.95,296.05,299.55,298.35,283.95,291.25,286.35,289.25,294.05,298.65,282.65,290.65,290.85,293.25,292.75,291.15,289.75,294.95,295.25,292.05,292.55,292.45,285.65,297.75,290.75,297.25,286.95,291.75,297.75,296.55,296.45,287.05,287.95,284.45,292.75,292.55,300.75,299.35,288.85,293.15,292.15,302.15,305.05,298.45,300.35,295.85,283.35,290.85,287.95,287.55,283.05,298.15,297.45,297.25,295.15,293.95,297.35,297.85,295.35,283.45,283.35,289.75,292.35,291.55,296.55,301.45,300.65,295.35,302.05,298.05,299.35,298.55,299.85,296.85,296.25,298.05,295.45,293.85,289.95,290.85,283.65,287.75,290.05,286.55,284.25,287.05,295.05,293.75,300.45,300.35,298.65,299.35,299.85,297.15,301.15,301.95,291.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
